instances,drift,unbalance,type,alg,Kappa
80000,splitting-clusters,3,sudden,improved_OOB,27.763452914798215
85000,splitting-clusters,3,sudden,improved_OOB,28.085859068744632
90000,splitting-clusters,3,sudden,improved_OOB,28.425887265135692
95000,splitting-clusters,3,sudden,improved_OOB,28.7270302311796
100000,splitting-clusters,3,sudden,improved_OOB,29.039359573048692
5000,splitting-clusters,3,sudden,WEOB1,37.4195624195624
10000,splitting-clusters,3,sudden,WEOB1,37.33268037871368
15000,splitting-clusters,3,sudden,WEOB1,37.84110915492959
20000,splitting-clusters,3,sudden,WEOB1,37.83152627189326
25000,splitting-clusters,3,sudden,WEOB1,37.85028022417935
30000,splitting-clusters,3,sudden,WEOB1,38.20484581497796
35000,splitting-clusters,3,sudden,WEOB1,38.4200056834328
40000,splitting-clusters,3,sudden,WEOB1,38.558266932270904
45000,splitting-clusters,3,sudden,WEOB1,38.612178539757615
50000,splitting-clusters,3,sudden,WEOB1,38.71955277518968
55000,splitting-clusters,3,sudden,WEOB1,23.357424441524305
60000,splitting-clusters,3,sudden,WEOB1,24.4209466263847
65000,splitting-clusters,3,sudden,WEOB1,24.966292134831463
70000,splitting-clusters,3,sudden,WEOB1,26.029805760214337
75000,splitting-clusters,3,sudden,WEOB1,26.554126473740617
80000,splitting-clusters,3,sudden,WEOB1,26.877802690582968
85000,splitting-clusters,3,sudden,WEOB1,27.144086432737346
90000,splitting-clusters,3,sudden,WEOB1,27.549060542797484
95000,splitting-clusters,3,sudden,WEOB1,27.878630705394194
100000,splitting-clusters,3,sudden,WEOB1,28.22548365577051
5000,splitting-clusters,3,sudden,CSMOTE,35.74646074646075
10000,splitting-clusters,3,sudden,CSMOTE,36.67972575905974
15000,splitting-clusters,3,sudden,CSMOTE,37.61003521126761
20000,splitting-clusters,3,sudden,CSMOTE,37.706422018348626
25000,splitting-clusters,3,sudden,CSMOTE,37.61676007472646
30000,splitting-clusters,3,sudden,CSMOTE,37.90748898678413
35000,splitting-clusters,3,sudden,CSMOTE,37.993748223927255
40000,splitting-clusters,3,sudden,CSMOTE,38.105909694555116
45000,splitting-clusters,3,sudden,CSMOTE,38.19095477386935
50000,splitting-clusters,3,sudden,CSMOTE,38.26034872886997
55000,splitting-clusters,3,sudden,CSMOTE,21.55059132720105
60000,splitting-clusters,3,sudden,CSMOTE,22.52433702584761
65000,splitting-clusters,3,sudden,CSMOTE,23.59550561797753
70000,splitting-clusters,3,sudden,CSMOTE,25.00837240455459
75000,splitting-clusters,3,sudden,CSMOTE,25.56939978563773
80000,splitting-clusters,3,sudden,CSMOTE,25.84641255605382
85000,splitting-clusters,3,sudden,CSMOTE,26.054116072282234
90000,splitting-clusters,3,sudden,CSMOTE,26.30480167014614
95000,splitting-clusters,3,sudden,CSMOTE,26.604179016004743
100000,splitting-clusters,3,sudden,CSMOTE,26.994663108739168
5000,splitting-clusters,3,sudden,OOB,37.70913770913769
10000,splitting-clusters,3,sudden,OOB,38.14887365328109
15000,splitting-clusters,3,sudden,OOB,38.74339788732393
20000,splitting-clusters,3,sudden,OOB,38.76563803169307
25000,splitting-clusters,3,sudden,OOB,38.617560715238874
30000,splitting-clusters,3,sudden,OOB,38.942731277533035
35000,splitting-clusters,3,sudden,OOB,39.04044709671309
40000,splitting-clusters,3,sudden,OOB,39.147576361221795
45000,splitting-clusters,3,sudden,OOB,39.23662429796038
50000,splitting-clusters,3,sudden,OOB,39.345135099161446
55000,splitting-clusters,3,sudden,OOB,24.572930354796313
60000,splitting-clusters,3,sudden,OOB,25.058744545149388
65000,splitting-clusters,3,sudden,OOB,25.58426966292134
70000,splitting-clusters,3,sudden,OOB,26.691225720026786
75000,splitting-clusters,3,sudden,OOB,27.110128617363337
80000,splitting-clusters,3,sudden,OOB,27.359865470852007
85000,splitting-clusters,3,sudden,OOB,27.531312745004307
90000,splitting-clusters,3,sudden,OOB,27.887265135699373
95000,splitting-clusters,3,sudden,OOB,28.167605216360393
100000,splitting-clusters,3,sudden,OOB,28.468979319546357
5000,splitting-clusters,3,sudden,ESOS_ELM,0.0
10000,splitting-clusters,3,sudden,ESOS_ELM,0.0
15000,splitting-clusters,3,sudden,ESOS_ELM,8.7136883802817
20000,splitting-clusters,3,sudden,ESOS_ELM,11.854045037531272
25000,splitting-clusters,3,sudden,ESOS_ELM,14.270082732852952
30000,splitting-clusters,3,sudden,ESOS_ELM,16.30837004405286
35000,splitting-clusters,3,sudden,ESOS_ELM,16.94420763474472
40000,splitting-clusters,3,sudden,ESOS_ELM,17.621181938911025
45000,splitting-clusters,3,sudden,ESOS_ELM,18.46364173810228
50000,splitting-clusters,3,sudden,ESOS_ELM,19.012711300412615
55000,splitting-clusters,3,sudden,ESOS_ELM,9.934296977660969
60000,splitting-clusters,3,sudden,ESOS_ELM,10.855991943605243
65000,splitting-clusters,3,sudden,ESOS_ELM,10.839325842696624
70000,splitting-clusters,3,sudden,ESOS_ELM,11.421634293369053
75000,splitting-clusters,3,sudden,ESOS_ELM,11.747722400857457
80000,splitting-clusters,3,sudden,ESOS_ELM,11.835762331838563
85000,splitting-clusters,3,sudden,ESOS_ELM,12.24113203939191
90000,splitting-clusters,3,sudden,ESOS_ELM,12.436743215031308
95000,splitting-clusters,3,sudden,ESOS_ELM,12.655601659751039
100000,splitting-clusters,3,sudden,ESOS_ELM,12.637091394262836
5000,splitting-clusters,3,sudden,improved_UOB,36.67953667953668
10000,splitting-clusters,3,sudden,improved_UOB,36.58178256611165
15000,splitting-clusters,3,sudden,improved_UOB,37.05985915492958
20000,splitting-clusters,3,sudden,improved_UOB,37.0141784820684
25000,splitting-clusters,3,sudden,improved_UOB,37.03629570322925
30000,splitting-clusters,3,sudden,improved_UOB,37.42290748898677
35000,splitting-clusters,3,sudden,improved_UOB,37.67642322629535
40000,splitting-clusters,3,sudden,improved_UOB,37.86520584329349
45000,splitting-clusters,3,sudden,improved_UOB,37.95447827372156
50000,splitting-clusters,3,sudden,improved_UOB,38.0939704512179
55000,splitting-clusters,3,sudden,improved_UOB,21.1892247043364
60000,splitting-clusters,3,sudden,improved_UOB,22.80966767371601
65000,splitting-clusters,3,sudden,improved_UOB,23.6629213483146
70000,splitting-clusters,3,sudden,improved_UOB,24.698593436034823
75000,splitting-clusters,3,sudden,improved_UOB,25.066988210075035
80000,splitting-clusters,3,sudden,improved_UOB,25.229820627802695
85000,splitting-clusters,3,sudden,improved_UOB,25.590400611913193
90000,splitting-clusters,3,sudden,improved_UOB,26.096033402922757
95000,splitting-clusters,3,sudden,improved_UOB,26.47821576763485
100000,splitting-clusters,3,sudden,improved_UOB,26.901267511674455
5000,splitting-clusters,3,sudden,WEOB2,37.06563706563706
10000,splitting-clusters,3,sudden,WEOB2,36.58178256611165
15000,splitting-clusters,3,sudden,WEOB2,36.80677816901409
20000,splitting-clusters,3,sudden,WEOB2,36.77231025854878
25000,splitting-clusters,3,sudden,WEOB2,36.79610354950626
30000,splitting-clusters,3,sudden,WEOB2,37.219162995594715
35000,splitting-clusters,3,sudden,WEOB2,37.49644785450413
40000,splitting-clusters,3,sudden,WEOB2,37.70750332005314
45000,splitting-clusters,3,sudden,WEOB2,37.839934968962446
50000,splitting-clusters,3,sudden,WEOB2,37.98748835352057
55000,splitting-clusters,3,sudden,WEOB2,22.306176084099878
60000,splitting-clusters,3,sudden,WEOB2,23.49781805975159
65000,splitting-clusters,3,sudden,WEOB2,24.101123595505623
70000,splitting-clusters,3,sudden,WEOB2,24.941393168117887
75000,splitting-clusters,3,sudden,WEOB2,25.321543408360125
80000,splitting-clusters,3,sudden,WEOB2,25.55493273542601
85000,splitting-clusters,3,sudden,WEOB2,25.86289320202696
90000,splitting-clusters,3,sudden,WEOB2,26.27557411273485
95000,splitting-clusters,3,sudden,WEOB2,26.641227030231185
100000,splitting-clusters,3,sudden,WEOB2,27.03468979319546
5000,splitting-clusters,3,sudden,UOB,37.70913770913769
10000,splitting-clusters,3,sudden,UOB,38.14887365328109
15000,splitting-clusters,3,sudden,UOB,38.74339788732393
20000,splitting-clusters,3,sudden,UOB,38.76563803169307
25000,splitting-clusters,3,sudden,UOB,38.617560715238874
30000,splitting-clusters,3,sudden,UOB,38.942731277533035
35000,splitting-clusters,3,sudden,UOB,39.04044709671309
40000,splitting-clusters,3,sudden,UOB,39.147576361221795
45000,splitting-clusters,3,sudden,UOB,39.23662429796038
50000,splitting-clusters,3,sudden,UOB,39.345135099161446
55000,splitting-clusters,3,sudden,UOB,20.762155059132713
60000,splitting-clusters,3,sudden,UOB,20.81235313863712
65000,splitting-clusters,3,sudden,UOB,21.404494382022474
70000,splitting-clusters,3,sudden,UOB,22.421299397186882
75000,splitting-clusters,3,sudden,UOB,22.64871382636656
80000,splitting-clusters,3,sudden,UOB,22.942825112107617
85000,splitting-clusters,3,sudden,UOB,23.38655703222105
90000,splitting-clusters,3,sudden,UOB,23.90814196242172
95000,splitting-clusters,3,sudden,UOB,24.325726141078835
100000,splitting-clusters,3,sudden,UOB,24.819879919946626
5000,splitting-clusters,3,sudden,RebalanceStream,36.74388674388673
10000,splitting-clusters,3,sudden,RebalanceStream,37.52856676460986
15000,splitting-clusters,3,sudden,RebalanceStream,38.38028169014085
20000,splitting-clusters,3,sudden,RebalanceStream,38.33194328607174
25000,splitting-clusters,3,sudden,RebalanceStream,38.21056845476381
30000,splitting-clusters,3,sudden,RebalanceStream,38.43612334801763
35000,splitting-clusters,3,sudden,RebalanceStream,38.5052571753339
40000,splitting-clusters,3,sudden,RebalanceStream,38.587317397078365
45000,splitting-clusters,3,sudden,RebalanceStream,38.63804315696127
50000,splitting-clusters,3,sudden,RebalanceStream,38.736190602954885
55000,splitting-clusters,3,sudden,RebalanceStream,24.802890932982926
60000,splitting-clusters,3,sudden,RebalanceStream,26.200067136623026
65000,splitting-clusters,3,sudden,RebalanceStream,27.191011235955052
70000,splitting-clusters,3,sudden,RebalanceStream,27.80475552578701
75000,splitting-clusters,3,sudden,RebalanceStream,28.248928188638807
80000,splitting-clusters,3,sudden,RebalanceStream,28.458520179372197
85000,splitting-clusters,3,sudden,RebalanceStream,28.702552825317902
90000,splitting-clusters,3,sudden,RebalanceStream,28.914405010438422
95000,splitting-clusters,3,sudden,RebalanceStream,28.986366330764675
100000,splitting-clusters,3,sudden,RebalanceStream,29.162775183455626
5000,splitting-clusters,3,periodic,improved_OOB,37.29086229086231
10000,splitting-clusters,3,periodic,improved_OOB,37.59386222657526
15000,splitting-clusters,3,periodic,improved_OOB,38.3362676056338
20000,splitting-clusters,3,periodic,improved_OOB,38.29858215179315
25000,splitting-clusters,3,periodic,improved_OOB,38.35068054443554
30000,splitting-clusters,3,periodic,improved_OOB,38.63436123348017
35000,splitting-clusters,3,periodic,improved_OOB,38.83205456095482
40000,splitting-clusters,3,periodic,improved_OOB,38.96082337317397
45000,splitting-clusters,3,periodic,improved_OOB,39.014927579071816
50000,splitting-clusters,3,periodic,improved_OOB,30.568561872909704
55000,splitting-clusters,3,periodic,improved_OOB,29.880279348187564
60000,splitting-clusters,3,periodic,improved_OOB,38.08100929614874
65000,splitting-clusters,3,periodic,improved_OOB,38.52431712191873
70000,splitting-clusters,3,periodic,improved_OOB,38.81476539915497
75000,splitting-clusters,3,periodic,improved_OOB,39.11337451995325
80000,splitting-clusters,3,periodic,improved_OOB,39.340408382590006
85000,splitting-clusters,3,periodic,improved_OOB,39.255094087518096
90000,splitting-clusters,3,periodic,improved_OOB,39.25260441555958
95000,splitting-clusters,3,periodic,improved_OOB,39.33288747701055
100000,splitting-clusters,3,periodic,improved_OOB,39.50497993161884
5000,splitting-clusters,3,periodic,WEOB1,37.4195624195624
10000,splitting-clusters,3,periodic,WEOB1,37.33268037871368
15000,splitting-clusters,3,periodic,WEOB1,37.84110915492959
20000,splitting-clusters,3,periodic,WEOB1,37.83152627189326
25000,splitting-clusters,3,periodic,WEOB1,37.85028022417935
30000,splitting-clusters,3,periodic,WEOB1,38.20484581497796
35000,splitting-clusters,3,periodic,WEOB1,38.4200056834328
40000,splitting-clusters,3,periodic,WEOB1,38.558266932270904
45000,splitting-clusters,3,periodic,WEOB1,38.612178539757615
50000,splitting-clusters,3,periodic,WEOB1,29.832775919732434
55000,splitting-clusters,3,periodic,WEOB1,30.046558031260382
60000,splitting-clusters,3,periodic,WEOB1,37.516600265604254
65000,splitting-clusters,3,periodic,WEOB1,37.82478347768154
70000,splitting-clusters,3,periodic,WEOB1,38.22548365577052
75000,splitting-clusters,3,periodic,WEOB1,38.47887794289532
80000,splitting-clusters,3,periodic,WEOB1,38.74261149919398
85000,splitting-clusters,3,periodic,WEOB1,38.69279590246076
90000,splitting-clusters,3,periodic,WEOB1,38.746057536079526
95000,splitting-clusters,3,periodic,WEOB1,38.84801872596557
100000,splitting-clusters,3,periodic,WEOB1,39.018135870373136
5000,splitting-clusters,3,periodic,CSMOTE,35.74646074646075
10000,splitting-clusters,3,periodic,CSMOTE,36.67972575905974
15000,splitting-clusters,3,periodic,CSMOTE,37.61003521126761
20000,splitting-clusters,3,periodic,CSMOTE,37.706422018348626
25000,splitting-clusters,3,periodic,CSMOTE,37.61676007472646
30000,splitting-clusters,3,periodic,CSMOTE,37.90748898678413
35000,splitting-clusters,3,periodic,CSMOTE,37.993748223927255
40000,splitting-clusters,3,periodic,CSMOTE,38.105909694555116
45000,splitting-clusters,3,periodic,CSMOTE,38.19095477386935
50000,splitting-clusters,3,periodic,CSMOTE,26.42140468227425
55000,splitting-clusters,3,periodic,CSMOTE,27.286331892251404
60000,splitting-clusters,3,periodic,CSMOTE,34.99335989375829
65000,splitting-clusters,3,periodic,CSMOTE,35.742838107928044
70000,splitting-clusters,3,periodic,CSMOTE,36.535468089837664
75000,splitting-clusters,3,periodic,CSMOTE,36.959425613624994
80000,splitting-clusters,3,periodic,CSMOTE,37.33879634605051
85000,splitting-clusters,3,periodic,CSMOTE,37.16178599265117
90000,splitting-clusters,3,periodic,CSMOTE,37.173850712032895
95000,splitting-clusters,3,periodic,CSMOTE,37.355793345594364
100000,splitting-clusters,3,periodic,CSMOTE,37.31603983945295
5000,splitting-clusters,3,periodic,OOB,37.70913770913769
10000,splitting-clusters,3,periodic,OOB,38.14887365328109
15000,splitting-clusters,3,periodic,OOB,38.74339788732393
20000,splitting-clusters,3,periodic,OOB,38.76563803169307
25000,splitting-clusters,3,periodic,OOB,38.617560715238874
30000,splitting-clusters,3,periodic,OOB,38.942731277533035
35000,splitting-clusters,3,periodic,OOB,39.04044709671309
40000,splitting-clusters,3,periodic,OOB,39.147576361221795
45000,splitting-clusters,3,periodic,OOB,39.23662429796038
50000,splitting-clusters,3,periodic,OOB,29.36454849498329
55000,splitting-clusters,3,periodic,OOB,27.319587628865982
60000,splitting-clusters,3,periodic,OOB,37.549800796812754
65000,splitting-clusters,3,periodic,OOB,37.87475016655562
70000,splitting-clusters,3,periodic,OOB,38.336668890371364
75000,splitting-clusters,3,periodic,OOB,38.562364334613456
80000,splitting-clusters,3,periodic,OOB,38.74932831810855
85000,splitting-clusters,3,periodic,OOB,38.71506513751252
90000,splitting-clusters,3,periodic,OOB,38.726942559495356
95000,splitting-clusters,3,periodic,OOB,38.83129911386056
100000,splitting-clusters,3,periodic,OOB,38.98840493533521
5000,splitting-clusters,3,periodic,ESOS_ELM,0.0
10000,splitting-clusters,3,periodic,ESOS_ELM,0.0
15000,splitting-clusters,3,periodic,ESOS_ELM,9.044894366197191
20000,splitting-clusters,3,periodic,ESOS_ELM,11.9649708090075
25000,splitting-clusters,3,periodic,ESOS_ELM,14.203362690152124
30000,splitting-clusters,3,periodic,ESOS_ELM,16.259361233480178
35000,splitting-clusters,3,periodic,ESOS_ELM,17.136023491522216
40000,splitting-clusters,3,periodic,ESOS_ELM,17.814575033200533
45000,splitting-clusters,3,periodic,ESOS_ELM,18.718962459355605
50000,splitting-clusters,3,periodic,ESOS_ELM,22.58862876254181
55000,splitting-clusters,3,periodic,ESOS_ELM,20.07482540738277
60000,splitting-clusters,3,periodic,ESOS_ELM,22.772244355909695
65000,splitting-clusters,3,periodic,ESOS_ELM,22.24350433044637
70000,splitting-clusters,3,periodic,ESOS_ELM,22.111407605070042
75000,splitting-clusters,3,periodic,ESOS_ELM,22.16229754550008
80000,splitting-clusters,3,periodic,ESOS_ELM,22.11646963997851
85000,splitting-clusters,3,periodic,ESOS_ELM,22.54147645028393
90000,splitting-clusters,3,periodic,ESOS_ELM,22.542769760107042
95000,splitting-clusters,3,periodic,ESOS_ELM,22.62623307139275
100000,splitting-clusters,3,periodic,ESOS_ELM,22.660547049204695
5000,splitting-clusters,3,periodic,improved_UOB,36.67953667953668
10000,splitting-clusters,3,periodic,improved_UOB,36.58178256611165
15000,splitting-clusters,3,periodic,improved_UOB,37.05985915492958
20000,splitting-clusters,3,periodic,improved_UOB,37.0141784820684
25000,splitting-clusters,3,periodic,improved_UOB,37.03629570322925
